germplasmName,FullSampleName
TMS14F1312P0020,TMS14F1312P0020:250301240
TMS14F1309P0019,TMS14F1309P0019:250301173
TMS14F1228P0009,TMS14F1228P0009:250303373
TMS14F1099P0005,TMS14F1099P0005:250301296
TMS14F1030P0001,TMS14F1030P0001:250302599
TMS14F1303P0011,TMS14F1303P0011:250300977
TMS14F1018P0004,TMS14F1018P0004:250302459
TMS14F1122P0001,TMS14F1122P0001:250301538
TMS14F1280P0002,TMS14F1280P0002:250303885
TMS14F1256P0003,TMS14F1256P0003:250303616
TMS14F1097P0005,TMS14F1097P0005:250303260
TMS14F1279P0003,TMS14F1279P0003:250303881
TMS14F1270P0001,TMS14F1270P0001:250303730
TMS14F1195P0005,TMS14F1195P0005:250302096
TMS14F1296P0011,TMS14F1296P0011:250300667
TMS14F1088P0002,TMS14F1088P0002:250303138
TMS14F1273P0006,TMS14F1273P0006:250303766
TMS14F1257P0002,TMS14F1257P0002:250303619
TMS14F1214P0002,TMS14F1214P0002:250302252
TMS14F1026P0009,TMS14F1026P0009:250302579
TMS14F1282P0012,TMS14F1282P0012:250303971
TMS14F1053P0002,TMS14F1053P0002:250302815
TMS14F1273P0001,TMS14F1273P0001:250303761
TMS14F1169P0010,TMS14F1169P0010:250301920
TMS14F1125P0008,TMS14F1125P0008:250301560
TMS14F1116P0004,TMS14F1116P0004:250301463
TMS14F1297P0013,TMS14F1297P0013:250300694
TMS14F1059P0004,TMS14F1059P0004:250302858
TMS14F1001P0004,TMS14F1001P0004:250302306
TMS14F1284P0012,TMS14F1284P0012:250304012
TMS14F1024P0004,TMS14F1024P0004:250302514
TMS14F1264P0003,TMS14F1264P0003:250303704
TMS14F1210P0003,TMS14F1210P0003:250302229
TMS14F1292P0001,TMS14F1292P0001:250304234
TMS14F1265P0006,TMS14F1265P0006:250303713
TMS14F1298P0018,TMS14F1298P0018:250300720
TMS14F1073P0004,TMS14F1073P0004:250303008
TMS14F1208P0007,TMS14F1208P0007:250302224
TMS14F1291P0014,TMS14F1291P0014:250304222
TMS14F1280P0019,TMS14F1280P0019:250303902
TMS14F1245P0010,TMS14F1245P0010:250303507
TMS14F1084P0006,TMS14F1084P0006:250303120
TMS14F1032P0004,TMS14F1032P0004:250302619
TMS14F1017P0013,TMS14F1017P0013:250302455
TMS14F1257P0005,TMS14F1257P0005:250303622
TMS14F1226P0009,TMS14F1226P0009:250303353
TMS14F1142P0016,TMS14F1142P0016:250301709
TMS14F1065P0008,TMS14F1065P0008:250302944
TMS14F1310P0011,TMS14F1310P0011:250301185
TMS14F1098P0014,TMS14F1098P0014:250301288
TMS14F1282P0008,TMS14F1282P0008:250303967
TMS14F1285P0019,TMS14F1285P0019:250304039
TMS14F1057P0001,TMS14F1057P0001:250302842
TMS14F1170P0018,TMS14F1170P0018:250301940
TMS14F1032P0009,TMS14F1032P0009:250302624
TMS14F1301P0011,TMS14F1301P0011:250300936
TMS14F1291P0003,TMS14F1291P0003:250304211
TMS14F1298P0002,TMS14F1298P0002:250300704
TMS14F1285P0012,TMS14F1285P0012:250304032
TMS14F1289P0011,TMS14F1289P0011:250304148
TMS14F1223P0012,TMS14F1223P0012:250303335
TMS14F1072P0009,TMS14F1072P0009:250303004
TMS14F1252P0001,TMS14F1252P0001:250303586
TMS14F1008P0012,TMS14F1008P0012:250302331
TMS14F1019P0017,TMS14F1019P0017:250302478
TMS14F1210P0006,TMS14F1210P0006:250302232
TMS14F1063P0009,TMS14F1063P0009:250302900
TMS14F1014P0009,TMS14F1014P0009:250302386
TMS14F1300P0019,TMS14F1300P0019:250300919
TMS14F1284P0005,TMS14F1284P0005:250304005
TMS14F1117P0006,TMS14F1117P0006:250301471
TMS14F1298P0006,TMS14F1298P0006:250300708
TMS14F1310P0014,TMS14F1310P0014:250301188
TMS14F1098P0016,TMS14F1098P0016:250301290
TMS14F1106P0010,TMS14F1106P0010:250301352
TMS14F1129P0001,TMS14F1129P0001:250301600
TMS14F1235P0002,TMS14F1235P0002:250303406
TMS14F1142P0009,TMS14F1142P0009:250301702
TMS14F1189P0002,TMS14F1189P0002:250302073
TMS14F1189P0005,TMS14F1189P0005:250302076
TMS14F1191P0005,TMS14F1191P0005:250302082
TMS14F1195P0002,TMS14F1195P0002:250302093
TMS14F1196P0004,TMS14F1196P0004:250302109
TMS14F1199P0003,TMS14F1199P0003:250302120
TMS14F1247P0004,TMS14F1247P0004:250303515
TMS14F1276P0014,TMS14F1276P0014:250303842
TMS14F1301P0004,TMS14F1301P0004:250300924
TMS14F1286P0015,TMS14F1286P0015:250304086
TMS14F1287P0011,TMS14F1287P0011:250304107
TMS14F1289P0018,TMS14F1289P0018:250304155
TMS14F1291P0004,TMS14F1291P0004:250304212
TMS14F1309P0007,TMS14F1309P0007:250301161
TMS14F1289P0013,TMS14F1289P0013:250304150
TMS14F1224P0003,TMS14F1224P0003:250303338
TMS14F1050P0002,TMS14F1050P0002:250302756
TMS14F1287P0010,TMS14F1287P0010:250304106
TMS14F1276P0009,TMS14F1276P0009:250303837
TMS14F1283P0016,TMS14F1283P0016:250303995
TMS14F1310P0007,TMS14F1310P0007:250301181
TMS14F1022P0004,TMS14F1022P0004:250302499
TMS14F1174P0006,TMS14F1174P0006:250301976
TMS14F1275P0003,TMS14F1275P0003:250303788
TMS14F1287P0019,TMS14F1287P0019:250304115
TMS14F1072P0005,TMS14F1072P0005:250303000
TMS14F1100P0011,TMS14F1100P0011:250301312
TMS14F1107P0003,TMS14F1107P0003:250301359
TMS14F1068P0009,TMS14F1068P0009:250302979
TMS14F1077P0004,TMS14F1077P0004:250303072
TMS14F1091P0005,TMS14F1091P0005:250303193
TMS14F1189P0004,TMS14F1189P0004:250302075
TMS14F1304P0014,TMS14F1304P0014:250301031
TMS14F1084P0001,TMS14F1084P0001:250303115
TMS14F1041P0005,TMS14F1041P0005:250302705
TMS14F1307P0015,TMS14F1307P0015:250301098
TMS14F1297P0009,TMS14F1297P0009:250300690
TMS14F1069P0007,TMS14F1069P0007:250302989
TMS14F1305P0013,TMS14F1305P0013:250301050
TMS14F1225P0001,TMS14F1225P0001:250303344
TMS14F1302P0014,TMS14F1302P0014:250300960
TMS14F1195P0013,TMS14F1195P0013:250302104
TMS14F1233P0005,TMS14F1233P0005:250303392
TMS14F1151P0007,TMS14F1151P0007:250301799
TMS14F1116P0001,TMS14F1116P0001:250301460
TMS14F1153P0005,TMS14F1153P0005:250301812
TMS14F1147P0009,TMS14F1147P0009:250301756
TMS14F1075P0005,TMS14F1075P0005:250303065
TMS14F1301P0020,TMS14F1301P0020:250300945
TMS14F1303P0006,TMS14F1303P0006:250300972
TMS14F1290P0007,TMS14F1290P0007:250304164
TMS14F1193P0001,TMS14F1193P0001:250302088
TMS14F1288P0014,TMS14F1288P0014:250304131
TMS14F1223P0008,TMS14F1223P0008:250303331
TMS14F1204P0007,TMS14F1204P0007:250302187
TMS14F1300P0001,TMS14F1300P0001:250300901
TMS14F1250P0008,TMS14F1250P0008:250303581
TMS14F1270P0004,TMS14F1270P0004:250303733
TMS14F1027P0003,TMS14F1027P0003:250302585
TMS14F1147P0002,TMS14F1147P0002:250301749
TMS14F1195P0009,TMS14F1195P0009:250302100
TMS14F1281P0017,TMS14F1281P0017:250303951
TMS14F1301P0014,TMS14F1301P0014:250300939
TMS14F1016P0002,TMS14F1016P0002:250302435
TMS14F1181P0004,TMS14F1181P0004:250302046
TMS14F1304P0017,TMS14F1304P0017:250301034
TMS14F1074P0005,TMS14F1074P0005:250303017
TMS14F1090P0001,TMS14F1090P0001:250303155
TMS14F1230P0001,TMS14F1230P0001:250303385
TMS14F1277P0008,TMS14F1277P0008:250303850
TMS14F1146P0003,TMS14F1146P0003:250301741
TMS14F1030P0002,TMS14F1030P0002:250302600
TMS14F1030P0003,TMS14F1030P0003:250302601
TMS14F1030P0004,TMS14F1030P0004:250302602
TMS14F1030P0006,TMS14F1030P0006:250302604
TMS14F1031P0003,TMS14F1031P0003:250302611
TMS14F1031P0005,TMS14F1031P0005:250302613
TMS14F1031P0006,TMS14F1031P0006:250302614
TMS14F1032P0001,TMS14F1032P0001:250302616
TMS14F1032P0002,TMS14F1032P0002:250302617
TMS14F1008P0017,TMS14F1008P0017:250302336
TMS14F1032P0003,TMS14F1032P0003:250302618
TMS14F1025P0005,TMS14F1025P0005:250302555
TMS14F1032P0008,TMS14F1032P0008:250302623
TMS14F1032P0010,TMS14F1032P0010:250302625
TMS14F1033P0001,TMS14F1033P0001:250302626
TMS14F1033P0002,TMS14F1033P0002:250302627
TMS14F1033P0006,TMS14F1033P0006:250302631
TMS14F1033P0007,TMS14F1033P0007:250302632
TMS14F1033P0008,TMS14F1033P0008:250302633
TMS14F1036P0004,TMS14F1036P0004:250302680
TMS14F1036P0008,TMS14F1036P0008:250302684
TMS14F1036P0009,TMS14F1036P0009:250302685
TMS14F1037P0001,TMS14F1037P0001:250302688
TMS14F1038P0004,TMS14F1038P0004:250302699
TMS14F1038P0005,TMS14F1038P0005:250302700
TMS14F1041P0002,TMS14F1041P0002:250302702
TMS14F1041P0004,TMS14F1041P0004:250302704
TMS14F1041P0007,TMS14F1041P0007:250302707
TMS14F1008P0019,TMS14F1008P0019:250302338
TMS14F1042P0002,TMS14F1042P0002:250302710
TMS14F1042P0003,TMS14F1042P0003:250302711
TMS14F1042P0006,TMS14F1042P0006:250302714
TMS14F1042P0007,TMS14F1042P0007:250302715
TMS14F1042P0009,TMS14F1042P0009:250302717
TMS14F1042P0010,TMS14F1042P0010:250302718
TMS14F1042P0017,TMS14F1042P0017:250302725
TMS14F1045P0001,TMS14F1045P0001:250302731
TMS14F1045P0008,TMS14F1045P0008:250302738
TMS14F1008P0020,TMS14F1008P0020:250302339
TMS14F1047P0001,TMS14F1047P0001:250302739
TMS14F1047P0002,TMS14F1047P0002:250302740
TMS14F1047P0005,TMS14F1047P0005:250302743
TMS14F1047P0006,TMS14F1047P0006:250302744
TMS14F1048P0001,TMS14F1048P0001:250302751
TMS14F1049P0001,TMS14F1049P0001:250302754
TMS14F1050P0004,TMS14F1050P0004:250302758
TMS14F1050P0007,TMS14F1050P0007:250302761
TMS14F1050P0008,TMS14F1050P0008:250302762
TMS14F1050P0009,TMS14F1050P0009:250302763
TMS14F1009P0003,TMS14F1009P0003:250302342
TMS14F1051P0002,TMS14F1051P0002:250302768
TMS14F1051P0003,TMS14F1051P0003:250302769
TMS14F1051P0005,TMS14F1051P0005:250302771
TMS14F1051P0006,TMS14F1051P0006:250302772
TMS14F1051P0007,TMS14F1051P0007:250302773
TMS14F1051P0008,TMS14F1051P0008:250302774
TMS14F1051P0010,TMS14F1051P0010:250302807
TMS14F1052P0001,TMS14F1052P0001:250302809
TMS14F1054P0002,TMS14F1054P0002:250302820
TMS14F1011P0002,TMS14F1011P0002:250302344
TMS14F1054P0005,TMS14F1054P0005:250302823
TMS14F1055P0001,TMS14F1055P0001:250302824
TMS14F1055P0002,TMS14F1055P0002:250302825
TMS14F1055P0004,TMS14F1055P0004:250302832
TMS14F1055P0008,TMS14F1055P0008:250302837
TMS14F1056P0002,TMS14F1056P0002:250302839
TMS14F1057P0004,TMS14F1057P0004:250302845
TMS14F1057P0008,TMS14F1057P0008:250302849
TMS14F1058P0001,TMS14F1058P0001:250302852
TMS14F1059P0013,TMS14F1059P0013:250302867
TMS14F1011P0003,TMS14F1011P0003:250302345
TMS14F1059P0017,TMS14F1059P0017:250302871
TMS14F1059P0019,TMS14F1059P0019:250302873
TMS14F1060P0005,TMS14F1060P0005:250302879
TMS14F1060P0013,TMS14F1060P0013:250302887
TMS14F1062P0002,TMS14F1062P0002:250302891
TMS14F1063P0007,TMS14F1063P0007:250302898
TMS14F1065P0001,TMS14F1065P0001:250302937
TMS14F1065P0002,TMS14F1065P0002:250302938
TMS14F1065P0004,TMS14F1065P0004:250302940
TMS14F1011P0004,TMS14F1011P0004:250302346
TMS14F1065P0005,TMS14F1065P0005:250302941
TMS14F1065P0006,TMS14F1065P0006:250302942
TMS14F1065P0007,TMS14F1065P0007:250302943
TMS14F1066P0002,TMS14F1066P0002:250302946
TMS14F1067P0001,TMS14F1067P0001:250302948
TMS14F1067P0003,TMS14F1067P0003:250302950
TMS14F1067P0004,TMS14F1067P0004:250302951
TMS14F1067P0006,TMS14F1067P0006:250302953
TMS14F1067P0008,TMS14F1067P0008:250302955
TMS14F1067P0010,TMS14F1067P0010:250302957
TMS14F1011P0007,TMS14F1011P0007:250302349
TMS14F1067P0011,TMS14F1067P0011:250302963
TMS14F1067P0012,TMS14F1067P0012:250302965
TMS14F1067P0013,TMS14F1067P0013:250302966
TMS14F1067P0015,TMS14F1067P0015:250302968
TMS14F1067P0016,TMS14F1067P0016:250302969
TMS14F1067P0017,TMS14F1067P0017:250302970
TMS14F1068P0003,TMS14F1068P0003:250302973
TMS14F1068P0004,TMS14F1068P0004:250302974
TMS14F1068P0007,TMS14F1068P0007:250302977
TMS14F1012P0001,TMS14F1012P0001:250302350
TMS14F1001P0001,TMS14F1001P0001:250302303
TMS14F1068P0012,TMS14F1068P0012:250302982
TMS14F1069P0002,TMS14F1069P0002:250302984
TMS14F1069P0005,TMS14F1069P0005:250302987
TMS14F1069P0008,TMS14F1069P0008:250302990
TMS14F1070P0001,TMS14F1070P0001:250302991
TMS14F1070P0003,TMS14F1070P0003:250302993
TMS14F1072P0002,TMS14F1072P0002:250302997
TMS14F1072P0006,TMS14F1072P0006:250303001
TMS14F1074P0002,TMS14F1074P0002:250303014
TMS14F1074P0004,TMS14F1074P0004:250303016
TMS14F1012P0003,TMS14F1012P0003:250302352
TMS14F1074P0006,TMS14F1074P0006:250303018
TMS14F1074P0007,TMS14F1074P0007:250303019
TMS14F1074P0009,TMS14F1074P0009:250303021
TMS14F1074P0010,TMS14F1074P0010:250303022
TMS14F1075P0002,TMS14F1075P0002:250303062
TMS14F1075P0003,TMS14F1075P0003:250303063
TMS14F1076P0001,TMS14F1076P0001:250303068
TMS14F1077P0001,TMS14F1077P0001:250303069
TMS14F1077P0002,TMS14F1077P0002:250303070
TMS14F1012P0004,TMS14F1012P0004:250302353
TMS14F1077P0005,TMS14F1077P0005:250303073
TMS14F1077P0007,TMS14F1077P0007:250303075
TMS14F1077P0008,TMS14F1077P0008:250303076
TMS14F1077P0011,TMS14F1077P0011:250303079
TMS14F1078P0001,TMS14F1078P0001:250303080
TMS14F1078P0002,TMS14F1078P0002:250303081
TMS14F1078P0004,TMS14F1078P0004:250303083
TMS14F1078P0006,TMS14F1078P0006:250303085
TMS14F1078P0008,TMS14F1078P0008:250303087
TMS14F1078P0009,TMS14F1078P0009:250303088
TMS14F1012P0005,TMS14F1012P0005:250302354
TMS14F1078P0011,TMS14F1078P0011:250303096
TMS14F1079P0001,TMS14F1079P0001:250303097
TMS14F1079P0004,TMS14F1079P0004:250303100
TMS14F1079P0006,TMS14F1079P0006:250303102
TMS14F1082P0004,TMS14F1082P0004:250303111
TMS14F1082P0006,TMS14F1082P0006:250303113
TMS14F1083P0001,TMS14F1083P0001:250303114
TMS14F1085P0001,TMS14F1085P0001:250303126
TMS14F1085P0002,TMS14F1085P0002:250303127
TMS14F1086P0001,TMS14F1086P0001:250303129
TMS14F1012P0006,TMS14F1012P0006:250302355
TMS14F1086P0002,TMS14F1086P0002:250303130
TMS14F1086P0003,TMS14F1086P0003:250303131
TMS14F1086P0004,TMS14F1086P0004:250303132
TMS14F1086P0005,TMS14F1086P0005:250303133
TMS14F1089P0004,TMS14F1089P0004:250303142
TMS14F1089P0008,TMS14F1089P0008:250303146
TMS14F1089P0011,TMS14F1089P0011:250303149
TMS14F1089P0013,TMS14F1089P0013:250303151
TMS14F1092P0001,TMS14F1092P0001:250303203
TMS14F1012P0008,TMS14F1012P0008:250302357
TMS14F1092P0003,TMS14F1092P0003:250303205
TMS14F1092P0007,TMS14F1092P0007:250303209
TMS14F1092P0008,TMS14F1092P0008:250303210
TMS14F1093P0001,TMS14F1093P0001:250303213
TMS14F1093P0002,TMS14F1093P0002:250303214
TMS14F1093P0004,TMS14F1093P0004:250303216
TMS14F1094P0004,TMS14F1094P0004:250303221
TMS14F1095P0003,TMS14F1095P0003:250303231
TMS14F1095P0004,TMS14F1095P0004:250303232
TMS14F1095P0005,TMS14F1095P0005:250303233
TMS14F1012P0010,TMS14F1012P0010:250302359
TMS14F1095P0006,TMS14F1095P0006:250303234
TMS14F1095P0008,TMS14F1095P0008:250303236
TMS14F1095P0009,TMS14F1095P0009:250303237
TMS14F1095P0010,TMS14F1095P0010:250303238
TMS14F1095P0011,TMS14F1095P0011:250303239
TMS14F1096P0002,TMS14F1096P0002:250303243
TMS14F1096P0004,TMS14F1096P0004:250303245
TMS14F1096P0007,TMS14F1096P0007:250303248
TMS14F1096P0008,TMS14F1096P0008:250303249
TMS14F1012P0011,TMS14F1012P0011:250302360
TMS14F1096P0003,TMS14F1096P0003:250303244
TMS14F1096P0010,TMS14F1096P0010:250303251
TMS14F1096P0011,TMS14F1096P0011:250303252
TMS14F1096P0012,TMS14F1096P0012:250303253
TMS14F1096P0013,TMS14F1096P0013:250303254
TMS14F1097P0007,TMS14F1097P0007:250303262
TMS14F1097P0008,TMS14F1097P0008:250303263
TMS14F1097P0011,TMS14F1097P0011:250303266
TMS14F1097P0012,TMS14F1097P0012:250303267
TMS14F1097P0013,TMS14F1097P0013:250303268
TMS14F1012P0013,TMS14F1012P0013:250302362
TMS14F1097P0014,TMS14F1097P0014:250303269
TMS14F1097P0015,TMS14F1097P0015:250303270
TMS14F1097P0016,TMS14F1097P0016:250303271
TMS14F1097P0017,TMS14F1097P0017:250303272
TMS14F1097P0019,TMS14F1097P0019:250303274
TMS14F1097P0020,TMS14F1097P0020:250303275
TMS14F1098P0001,TMS14F1098P0001:250303276
TMS14F1098P0002,TMS14F1098P0002:250303277
TMS14F1098P0003,TMS14F1098P0003:250303278
TMS14F1012P0014,TMS14F1012P0014:250302363
TMS14F1098P0005,TMS14F1098P0005:250303280
TMS14F1098P0006,TMS14F1098P0006:250303281
TMS14F1098P0007,TMS14F1098P0007:250303282
TMS14F1098P0008,TMS14F1098P0008:250301282
TMS14F1098P0011,TMS14F1098P0011:250301285
TMS14F1098P0015,TMS14F1098P0015:250301289
TMS14F1099P0002,TMS14F1099P0002:250301293
TMS14F1099P0003,TMS14F1099P0003:250301294
TMS14F1099P0004,TMS14F1099P0004:250301295
TMS14F1012P0016,TMS14F1012P0016:250302365
TMS14F1002P0002,TMS14F1002P0002:250302309
TMS14F1099P0007,TMS14F1099P0007:250301298
TMS14F1100P0006,TMS14F1100P0006:250301307
TMS14F1100P0007,TMS14F1100P0007:250301308
TMS14F1100P0008,TMS14F1100P0008:250301309
TMS14F1100P0009,TMS14F1100P0009:250301310
TMS14F1100P0010,TMS14F1100P0010:250301311
TMS14F1103P0001,TMS14F1103P0001:250301330
TMS14F1104P0002,TMS14F1104P0002:250301332
TMS14F1104P0003,TMS14F1104P0003:250301333
TMS14F1012P0018,TMS14F1012P0018:250302367
TMS14F1104P0004,TMS14F1104P0004:250301334
TMS14F1104P0006,TMS14F1104P0006:250301336
TMS14F1104P0007,TMS14F1104P0007:250301337
TMS14F1105P0002,TMS14F1105P0002:250301342
TMS14F1106P0008,TMS14F1106P0008:250301350
TMS14F1106P0011,TMS14F1106P0011:250301353
TMS14F1109P0001,TMS14F1109P0001:250301365
TMS14F1110P0001,TMS14F1110P0001:250301367
TMS14F1110P0002,TMS14F1110P0002:250301368
TMS14F1110P0003,TMS14F1110P0003:250301369
TMS14F1110P0004,TMS14F1110P0004:250301370
TMS14F1110P0005,TMS14F1110P0005:250301371
TMS14F1110P0006,TMS14F1110P0006:250301372
TMS14F1110P0007,TMS14F1110P0007:250301373
TMS14F1110P0008,TMS14F1110P0008:250301374
TMS14F1110P0009,TMS14F1110P0009:250301375
TMS14F1110P0010,TMS14F1110P0010:250301376
TMS14F1110P0014,TMS14F1110P0014:250301411
TMS14F1110P0015,TMS14F1110P0015:250301412
TMS14F1110P0016,TMS14F1110P0016:250301413
TMS14F1012P0019,TMS14F1012P0019:250302368
TMS14F1110P0017,TMS14F1110P0017:250301414
TMS14F1110P0018,TMS14F1110P0018:250301415
TMS14F1110P0020,TMS14F1110P0020:250301417
TMS14F1111P0001,TMS14F1111P0001:250301418
TMS14F1111P0006,TMS14F1111P0006:250301423
TMS14F1111P0007,TMS14F1111P0007:250301424
TMS14F1111P0008,TMS14F1111P0008:250301425
TMS14F1111P0009,TMS14F1111P0009:250301426
TMS14F1111P0010,TMS14F1111P0010:250301427
TMS14F1013P0003,TMS14F1013P0003:250302372
TMS14F1112P0003,TMS14F1112P0003:250301430
TMS14F1112P0004,TMS14F1112P0004:250301431
TMS14F1112P0005,TMS14F1112P0005:250301432
TMS14F1112P0006,TMS14F1112P0006:250301433
TMS14F1112P0007,TMS14F1112P0007:250301434
TMS14F1112P0008,TMS14F1112P0008:250301435
TMS14F1112P0009,TMS14F1112P0009:250301436
TMS14F1112P0010,TMS14F1112P0010:250301437
TMS14F1112P0011,TMS14F1112P0011:250301438
TMS14F1112P0012,TMS14F1112P0012:250301439
TMS14F1013P0005,TMS14F1013P0005:250302374
TMS14F1112P0014,TMS14F1112P0014:250301441
TMS14F1112P0015,TMS14F1112P0015:250301442
TMS14F1112P0017,TMS14F1112P0017:250301445
TMS14F1112P0019,TMS14F1112P0019:250301447
TMS14F1116P0005,TMS14F1116P0005:250301464
TMS14F1117P0001,TMS14F1117P0001:250301466
TMS14F1117P0002,TMS14F1117P0002:250301467
TMS14F1117P0004,TMS14F1117P0004:250301469
TMS14F1117P0005,TMS14F1117P0005:250301470
TMS14F1013P0006,TMS14F1013P0006:250302375
TMS14F1117P0008,TMS14F1117P0008:250301473
TMS14F1117P0009,TMS14F1117P0009:250301474
TMS14F1117P0011,TMS14F1117P0011:250301476
TMS14F1117P0014,TMS14F1117P0014:250301479
TMS14F1117P0015,TMS14F1117P0015:250301480
TMS14F1117P0017,TMS14F1117P0017:250301482
TMS14F1117P0018,TMS14F1117P0018:250301483
TMS14F1117P0019,TMS14F1117P0019:250301484
TMS14F1118P0002,TMS14F1118P0002:250301487
TMS14F1120P0002,TMS14F1120P0002:250301490
TMS14F1014P0001,TMS14F1014P0001:250302378
TMS14F1120P0004,TMS14F1120P0004:250301492
TMS14F1121P0001,TMS14F1121P0001:250301496
TMS14F1121P0004,TMS14F1121P0004:250301499
TMS14F1121P0011,TMS14F1121P0011:250301537
TMS14F1124P0002,TMS14F1124P0002:250301547
TMS14F1124P0004,TMS14F1124P0004:250301549
TMS14F1124P0005,TMS14F1124P0005:250301550
TMS14F1125P0001,TMS14F1125P0001:250301553
TMS14F1125P0002,TMS14F1125P0002:250301554
TMS14F1014P0002,TMS14F1014P0002:250302379
TMS14F1125P0003,TMS14F1125P0003:250301555
TMS14F1125P0004,TMS14F1125P0004:250301556
TMS14F1125P0006,TMS14F1125P0006:250301558
TMS14F1125P0009,TMS14F1125P0009:250301561
TMS14F1125P0010,TMS14F1125P0010:250301562
TMS14F1125P0011,TMS14F1125P0011:250301563
TMS14F1125P0012,TMS14F1125P0012:250301564
TMS14F1125P0013,TMS14F1125P0013:250301565
TMS14F1125P0014,TMS14F1125P0014:250301566
TMS14F1125P0015,TMS14F1125P0015:250301567
TMS14F1014P0004,TMS14F1014P0004:250302381
TMS14F1125P0016,TMS14F1125P0016:250301568
TMS14F1125P0017,TMS14F1125P0017:250301569
TMS14F1125P0018,TMS14F1125P0018:250301570
TMS14F1125P0019,TMS14F1125P0019:250301571
TMS14F1125P0020,TMS14F1125P0020:250301573
TMS14F1126P0001,TMS14F1126P0001:250301574
TMS14F1014P0006,TMS14F1014P0006:250302383
TMS14F1002P0003,TMS14F1002P0003:250302310
TMS14F1129P0002,TMS14F1129P0002:250301601
TMS14F1129P0004,TMS14F1129P0004:250301603
TMS14F1130P0002,TMS14F1130P0002:250301606
TMS14F1014P0007,TMS14F1014P0007:250302384
TMS14F1130P0005,TMS14F1130P0005:250301609
TMS14F1130P0007,TMS14F1130P0007:250301611
TMS14F1130P0010,TMS14F1130P0010:250301614
TMS14F1132P0001,TMS14F1132P0001:250301619
TMS14F1133P0003,TMS14F1133P0003:250301623
TMS14F1133P0005,TMS14F1133P0005:250301625
TMS14F1135P0003,TMS14F1135P0003:250301630
TMS14F1136P0001,TMS14F1136P0001:250301664
TMS14F1137P0002,TMS14F1137P0002:250301668
TMS14F1137P0003,TMS14F1137P0003:250301669
TMS14F1014P0010,TMS14F1014P0010:250302387
TMS14F1139P0003,TMS14F1139P0003:250301678
TMS14F1140P0001,TMS14F1140P0001:250301679
TMS14F1140P0003,TMS14F1140P0003:250301681
TMS14F1140P0005,TMS14F1140P0005:250301683
TMS14F1140P0008,TMS14F1140P0008:250301686
TMS14F1140P0009,TMS14F1140P0009:250301687
TMS14F1141P0004,TMS14F1141P0004:250301691
TMS14F1142P0001,TMS14F1142P0001:250301693
TMS14F1142P0005,TMS14F1142P0005:250301697
TMS14F1142P0006,TMS14F1142P0006:250301698
TMS14F1014P0012,TMS14F1014P0012:250302389
TMS14F1142P0007,TMS14F1142P0007:250301699
TMS14F1142P0010,TMS14F1142P0010:250301703
TMS14F1142P0012,TMS14F1142P0012:250301705
TMS14F1142P0014,TMS14F1142P0014:250301707
TMS14F1142P0015,TMS14F1142P0015:250301708
TMS14F1142P0018,TMS14F1142P0018:250301711
TMS14F1142P0019,TMS14F1142P0019:250301712
TMS14F1142P0020,TMS14F1142P0020:250301713
TMS14F1143P0001,TMS14F1143P0001:250301714
TMS14F1014P0013,TMS14F1014P0013:250302390
TMS14F1144P0002,TMS14F1144P0002:250301717
TMS14F1144P0003,TMS14F1144P0003:250301718
TMS14F1145P0004,TMS14F1145P0004:250301727
TMS14F1145P0008,TMS14F1145P0008:250301731
TMS14F1145P0012,TMS14F1145P0012:250301735
TMS14F1146P0001,TMS14F1146P0001:250301739
TMS14F1146P0005,TMS14F1146P0005:250301743
TMS14F1146P0006,TMS14F1146P0006:250301744
TMS14F1146P0007,TMS14F1146P0007:250301745
TMS14F1146P0009,TMS14F1146P0009:250301747
TMS14F1014P0019,TMS14F1014P0019:250302427
TMS14F1147P0001,TMS14F1147P0001:250301748
TMS14F1147P0004,TMS14F1147P0004:250301751
TMS14F1147P0005,TMS14F1147P0005:250301752
